Time,TRoo,Q_flow_nominal,T_a_nominal,T_b_nominal,m_flow_nominal,dp_nominal,sou.nPorts,sou.verifyInputs,sou.ports[1].m_flow,sou.ports[1].p,sou.ports[1].h_outflow,sou.X[1],sou.p,sou.T,sou.p_in,sou.T_in,res2.allowFlowReversal,res2.port_a.m_flow,res2.port_a.p,res2.port_a.h_outflow,res2.port_b.m_flow,res2.port_b.p,res2.port_b.h_outflow,res2.m_flow_nominal,res2.m_flow_small,res2.m_flow,res2.dp,res2.from_dp,res2.dp_nominal,res2.linearized,res2.m_flow_turbulent,res2.deltaM,res2.k,sin.nPorts,sin.verifyInputs,sin.ports[1].m_flow,sin.ports[1].p,sin.ports[1].h_outflow,sin.X[1],sin.p,sin.T,radCon.allowFlowReversal,radCon.port_a.m_flow,radCon.port_a.p,radCon.port_a.h_outflow,radCon.port_b.m_flow,radCon.port_b.p,radCon.port_b.h_outflow,radCon.m_flow_nominal,radCon.m_flow_small,radCon.m_flow,radCon.dp,radCon.sta_a.p,radCon.sta_a.T,radCon.sta_b.p,radCon.sta_b.T,radCon.energyDynamics,radCon.massDynamics,radCon.substanceDynamics,radCon.traceDynamics,radCon.p_start,radCon.T_start,radCon.X_start[1],radCon.mSenFac,radCon.nEle,radCon.fraRad,radCon.Q_flow_nominal,radCon.T_a_nominal,radCon.T_b_nominal,radCon.TAir_nominal,radCon.TRad_nominal,radCon.n,radCon.VWat,radCon.mDry,radCon.deltaM,radCon.from_dp,radCon.dp_nominal,radCon.linearized,radCon.QCon_flow,radCon.QRad_flow,radCon.Q_flow,radCon.heatPortCon.T,radCon.heatPortCon.Q_flow,radCon.heatPortRad.T,radCon.heatPortRad.Q_flow,radCon.vol[1].energyDynamics,radCon.vol[1].massDynamics,radCon.vol[1].substanceDynamics,radCon.vol[1].traceDynamics,radCon.vol[1].p_start,radCon.vol[1].T_start,radCon.vol[1].X_start[1],radCon.vol[1].mSenFac,radCon.vol[1].prescribedHeatFlowRate,radCon.vol[1].simplify_mWat_flow,radCon.vol[1].m_flow_nominal,radCon.vol[1].nPorts,radCon.vol[1].m_flow_small,radCon.vol[1].allowFlowReversal,radCon.vol[1].V,radCon.vol[1].ports[1].m_flow,radCon.vol[1].ports[1].p,radCon.vol[1].ports[1].h_outflow,radCon.vol[1].ports[2].m_flow,radCon.vol[1].ports[2].p,radCon.vol[1].ports[2].h_outflow,radCon.vol[1].T,radCon.vol[1].U,radCon.vol[1].p,radCon.vol[1].m,radCon.vol[1].use_C_flow,radCon.vol[1].heatPort.T,radCon.vol[1].heatPort.Q_flow,radCon.vol[2].energyDynamics,radCon.vol[2].massDynamics,radCon.vol[2].substanceDynamics,radCon.vol[2].traceDynamics,radCon.vol[2].p_start,radCon.vol[2].T_start,radCon.vol[2].X_start[1],radCon.vol[2].mSenFac,radCon.vol[2].prescribedHeatFlowRate,radCon.vol[2].simplify_mWat_flow,radCon.vol[2].m_flow_nominal,radCon.vol[2].nPorts,radCon.vol[2].m_flow_small,radCon.vol[2].allowFlowReversal,radCon.vol[2].V,radCon.vol[2].ports[1].m_flow,radCon.vol[2].ports[1].p,radCon.vol[2].ports[1].h_outflow,radCon.vol[2].ports[2].m_flow,radCon.vol[2].ports[2].p,radCon.vol[2].ports[2].h_outflow,radCon.vol[2].T,radCon.vol[2].U,radCon.vol[2].p,radCon.vol[2].m,radCon.vol[2].use_C_flow,radCon.vol[2].heatPort.T,radCon.vol[2].heatPort.Q_flow,radCon.vol[3].energyDynamics,radCon.vol[3].massDynamics,radCon.vol[3].substanceDynamics,radCon.vol[3].traceDynamics,radCon.vol[3].p_start,radCon.vol[3].T_start,radCon.vol[3].X_start[1],radCon.vol[3].mSenFac,radCon.vol[3].prescribedHeatFlowRate,radCon.vol[3].simplify_mWat_flow,radCon.vol[3].m_flow_nominal,radCon.vol[3].nPorts,radCon.vol[3].m_flow_small,radCon.vol[3].allowFlowReversal,radCon.vol[3].V,radCon.vol[3].ports[1].m_flow,radCon.vol[3].ports[1].p,radCon.vol[3].ports[1].h_outflow,radCon.vol[3].ports[2].m_flow,radCon.vol[3].ports[2].p,radCon.vol[3].ports[2].h_outflow,radCon.vol[3].T,radCon.vol[3].U,radCon.vol[3].p,radCon.vol[3].m,radCon.vol[3].use_C_flow,radCon.vol[3].heatPort.T,radCon.vol[3].heatPort.Q_flow,radCon.vol[4].energyDynamics,radCon.vol[4].massDynamics,radCon.vol[4].substanceDynamics,radCon.vol[4].traceDynamics,radCon.vol[4].p_start,radCon.vol[4].T_start,radCon.vol[4].X_start[1],radCon.vol[4].mSenFac,radCon.vol[4].prescribedHeatFlowRate,radCon.vol[4].simplify_mWat_flow,radCon.vol[4].m_flow_nominal,radCon.vol[4].nPorts,radCon.vol[4].m_flow_small,radCon.vol[4].allowFlowReversal,radCon.vol[4].V,radCon.vol[4].ports[1].m_flow,radCon.vol[4].ports[1].p,radCon.vol[4].ports[1].h_outflow,radCon.vol[4].ports[2].m_flow,radCon.vol[4].ports[2].p,radCon.vol[4].ports[2].h_outflow,radCon.vol[4].T,radCon.vol[4].U,radCon.vol[4].p,radCon.vol[4].m,radCon.vol[4].use_C_flow,radCon.vol[4].heatPort.T,radCon.vol[4].heatPort.Q_flow,radCon.vol[5].energyDynamics,radCon.vol[5].massDynamics,radCon.vol[5].substanceDynamics,radCon.vol[5].traceDynamics,radCon.vol[5].p_start,radCon.vol[5].T_start,radCon.vol[5].X_start[1],radCon.vol[5].mSenFac,radCon.vol[5].prescribedHeatFlowRate,radCon.vol[5].simplify_mWat_flow,radCon.vol[5].m_flow_nominal,radCon.vol[5].nPorts,radCon.vol[5].m_flow_small,radCon.vol[5].allowFlowReversal,radCon.vol[5].V,radCon.vol[5].ports[1].m_flow,radCon.vol[5].ports[1].p,radCon.vol[5].ports[1].h_outflow,radCon.vol[5].ports[2].m_flow,radCon.vol[5].ports[2].p,radCon.vol[5].ports[2].h_outflow,radCon.vol[5].T,radCon.vol[5].U,radCon.vol[5].p,radCon.vol[5].m,radCon.vol[5].use_C_flow,radCon.vol[5].heatPort.T,radCon.vol[5].heatPort.Q_flow,TBCCon2.T,TBCCon2.port.T,TBCCon2.port.Q_flow,step.height,step.y,step.offset,step.startTime,TBCRad2.T,TBCRad2.port.T,TBCRad2.port.Q_flow,ramp.height,ramp.duration,ramp.y,ramp.offset,ramp.startTime
3024,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3045.6,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3067.2,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3088.8,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3110.4,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3132,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3153.6,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3175.2,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3196.8,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3218.4,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
3240,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,230120,1,300000,328.15,303000,328.15,1,0.119502865,303000,188280,-0.119502865,300000,184931.02,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,219356.42,-0.119502865,303000,184931.02,0.13211699,1.3211698e-05,0.119502865,0,303000,328.15,303000,317.34958,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-3510.139,-1890.0748,-5400.214,293.15,-3510.139,293.15,-1890.0748,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,219356.42,-0.119502865,303000,219356.42,325.57745,2162545.5,303000,6.383915,0,325.57745,-1286.2793,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,209549.08,-0.119502865,303000,209549.08,323.23343,2065858.9,303000,6.383915,0,323.23343,-1172.005,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,200598.95,-0.119502865,303000,200598.95,321.0943,1977623.2,303000,6.383915,0,321.0943,-1069.5651,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,192418.69,-0.119502865,303000,192418.69,319.13916,1896977.2,303000,6.383915,0,319.13916,-977.5661,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,184931.02,-0.119502865,303000,184931.02,317.34958,1823159.4,303000,6.383915,0,317.34958,-894.7982,293.15,293.15,3510.139,0,303000,303000,3600,293.15,293.15,1890.0748,-34,3600,328.15,328.15,3600
